name,departement,region,Fermeture_Estivale,colors,longitude,latitude
Centre de distribution Croix Rouge de Livry-Gargan,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5164998000000196,48.9188236
La Croix Rouge de Neuilly-Plaisance,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.508860400000003,48.86124539999999
Vestiaire Croix-Rouge Sevran,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.5256345000000238,48.9431619
Centre de distribution Croix Rouge - Vaujours,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.581355,48.9365776
Centre de distribution de La Croix Rouge,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4770063999999365,48.86200880000001
Association Speranza,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4520878,48.94867470000001
Boutique Coup de Main - Pantin,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3966100999999753,48.899227
Boutique Coup de Main - Bagnolet,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4149525999999923,48.8589833
Permanence Habitat-Cité,Seine-Saint-Denis,Île-de-France,Fermé,red,2.411564300000009,48.8840796
Association Ikambere « La Maison Accueillante »,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3524333999999953,48.926667
SPADA 93,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3861360999999306,48.9093106
Mission Locale Aubervilliers,Seine-Saint-Denis,Île-de-France,Modification,orange,2.38620149999997,48.90940930000001
Mission Locale MIRE - antenne de Bobigny,Seine-Saint-Denis,Île-de-France,Fermé,red,2.436881200000016,48.91046910000001
SOS Victimes 93 - Point d'accès aux droits,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4521207999999888,48.9066298
Mission Locale MIRE - antenne du Blanc-Mesnil,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4719548000000486,48.94402849999999
Mission Locale MIRE - antenne de Drancy,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4440438000000313,48.9238923
Maison de la Justice et du Droit du Blanc-Mesnil,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4563111,48.9424304
PASS du GHI Montfermeil,Seine-Saint-Denis,Île-de-France,Fermé,red,2.571912099999963,48.89851579999999
Centre de santé Association Santé Bien-être,Seine-Saint-Denis,Île-de-France,Fermé,red,2.369940100000008,48.9258815
Mission Locale Bondy,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4769185999999763,48.9039611
Point d'Accès aux Droits,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4029050000000325,48.882908
Mission Locale d'Epinay-sur-Seine,Seine-Saint-Denis,Île-de-France,Modification,orange,2.3096674999999323,48.95712889999999
Mission Locale de Saint-Ouen,Seine-Saint-Denis,Île-de-France,Modification,orange,2.3294538000000102,48.91809739999999
PASS de l'Hôpital Avicenne,Seine-Saint-Denis,Île-de-France,Fermé,red,2.423631300000011,48.9148355
Mission Locale de Villetaneuse,Seine-Saint-Denis,Île-de-France,Modification,orange,2.342402399999969,48.9595466
PASS de l'Hôpital Jean Verdier,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4914951000000656,48.9136708
La Maison de l'Emploi de l'Île-Saint-Denis,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3405546999999842,48.93625509999999
Point d'Accès aux Droits,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5375391999999692,48.9195432
Mission Locale Intercommunale de La Courneuve,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3905948000000308,48.9281395
PASS du CHI Robert Ballanger,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5237907000000632,48.95051429999999
Mission Locale de la Dhuys - Clichy-sous-Bois,Seine-Saint-Denis,Île-de-France,Fermé,red,2.552361700000006,48.9047687
Point d'Accès aux Droits,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4458847999999307,48.9219184
PASS du Centre hospitalier de Saint-Denis,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3729988999999705,48.9359285
Mission Locale Intercommunale - antenne de Montreuil,Seine-Saint-Denis,Île-de-France,Modification,orange,2.436560600000007,48.8587504
Maison des services publics de Montfermeil,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5571919999999864,48.9040291
Mission Locale de Pantin,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4034672999999884,48.8930191
Mission Locale de la Marne aux Bois - Rosny,Seine-Saint-Denis,Île-de-France,Fermé,red,2.475272700000005,48.8765431
Point d'accès aux droits de Montreuil (centre-ville),Seine-Saint-Denis,Île-de-France,Fermé,red,2.4404634999999644,48.8617506
Mission Locale Objectif Emploi - antenne de Pierreﬁtte,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3589067999999997,48.96235249999999
Maison des services publics de Noisy-Le-Grand,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.5574903000000404,48.8391432
Mission Locale Objectif Emploi - antenne de Saint-Denis Centre Ville,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3591140999999425,48.9371666
Bureau d'accompagnement vers l'emploi,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3812471999999616,48.92156869999999
Planning Familial 93,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3593128999999635,48.9377175
Mission Locale Objectif Emploi - antenne de Saint-Denis La Plaine,Seine-Saint-Denis,Île-de-France,Fermé,red,2.362518399999999,48.9119905
SOS Femmes 93  - Lieu d'Accueil et d'Orientation,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4769288999999617,48.8953602
Voix d'Elles Rebelles,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3583369000000403,48.94000630000001
Aux quatre vents - Clichy-sous-bois,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.539762699999983,48.8995541
CSAPA Docteur Pesqué,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3831440999999813,48.9140102
Secours Populaire - Comité de Drancy,Seine-Saint-Denis,Île-de-France,Fermé,red,2.456006699999989,48.9203048
CSAPA Balagny,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4823675000000094,48.9435206
Comité d’Epinay-sur-Seine,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3122786000000133,48.9523723
Epicerie Sociale Boutsol,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.527433599999995,48.88227889999999
Femmes relais de Sevran,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.523904200000061,48.94836069999999
AIDES 93,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4554170000000113,48.8890419
AIDES Saint-Denis,Seine-Saint-Denis,Île-de-France,Fermé,red,2.347742799999992,48.9388387
AIDES Bobigny,Seine-Saint-Denis,Île-de-France,Fermé,red,2.45111559999998,48.9073317
AIDES Montreuil,Seine-Saint-Denis,Île-de-France,Fermé,red,2.445123200000012,48.86011869999999
Secours Populaire - Comité de La Courneuve,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3917701999999963,48.9298004
Point d'Accès au Droit de Noisy-le-Sec,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4496467999999822,48.89506119999999
CeGIDD Départemental de Bobigny,Seine-Saint-Denis,Île-de-France,Fermé,red,2.454188400000021,48.9079835
Mission Locale Intercommunale - antenne de Sevran,Seine-Saint-Denis,Île-de-France,Fermé,red,2.534923400000025,48.9470903
Secours Populaire - Comité des Lilas,Seine-Saint-Denis,Île-de-France,Fermé,red,2.416269400000033,48.878601
Mission Locale Intercommunale - antenne de Villemomble,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4962213999999676,48.8811123
Boutique alimentaire Coup de pouce,Seine-Saint-Denis,Île-de-France,Fermé,red,2.502453800000001,48.9092533
CSAPA Cap93,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4651754999999866,48.9358905
Mission Locale Intercommunale - antenne de Tremblay-en-France,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5690587999999934,48.9506895
ASET 93,Seine-Saint-Denis,Île-de-France,Fermé,red,2.342786599999954,48.9380927
La Maison de la Justice et du Droit,Seine-Saint-Denis,Île-de-France,Fermé,red,2.312677600000029,48.9518966
CSAPA de La Courneuve,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3787554000000455,48.92662909999999
Maison de la Justice et du Droit de Clichy-sous-Bois/Montfermeil,Seine-Saint-Denis,Île-de-France,Fermé,red,2.552361700000006,48.9047687
Espace Tête à Tête,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4779585999999654,48.8831155
CSAPA Le Chat,Seine-Saint-Denis,Île-de-France,Fermé,red,2.357201000000032,48.9354147
Association Femmes Relais Médiatrices Interculturelles,Seine-Saint-Denis,Île-de-France,Fermé,red,2.439711999999986,48.908612
CeGIDD Hôpital André Grégoire - Montreuil,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4543274999999767,48.8782538
CeGIDD du Centre hospitalier de Saint-Denis,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3729988999999705,48.9359285
Secours Populaire - Comité de l'île Saint-Denis,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.340099900000041,48.93545039999999
CSAPA hôpital Delafontaine,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3729988999999705,48.9359285
CASITA Maison des adolescents,Seine-Saint-Denis,Île-de-France,Fermé,red,2.423631300000011,48.9148355
CSAPA la Mosaïque,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4258795000000646,48.85421969999999
Secours Populaire - comité de Livry Gargan,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5361179999999877,48.91923000000001
Secours Catholique de Clichy - Accueil Social,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5551236000000017,48.9046602
Accueil des étrangers,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.5312029000000393,48.8571221
Centre social des Genettes,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.546147000000019,48.910899
Juris Secours Bobigny,Seine-Saint-Denis,Île-de-France,Fermé,red,2.445032900000001,48.9072276
Service tranquillité publique et accès aux droits,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3438688999999613,48.9611528
Solidarité Evangélique - Siège de Livry-Gargan,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.5361179999999877,48.91923000000001
CAUP Montreuil,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.453964199999973,48.8778107
Point d'Accès aux Droits,Seine-Saint-Denis,Île-de-France,Fermé,red,2.527984699999999,48.94627139999999
Secours Populaire - Comité de Montreuil,Seine-Saint-Denis,Île-de-France,Fermé,red,2.428226,48.865719
Mission Locale Noisy-le-Grand,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5519288000000415,48.837999
La Maison du droit et de la médiation,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3750486999999794,48.9509485
CAC - Psychiatrie de Liaison - Bondy,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4853828999999905,48.9132128
Accueil de jour Emmaüs alternatives,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4651736,48.8697547
Neptune,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4440265000000636,48.8655313
Association EFOR,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.415751300000011,48.92579019999999
Secours Populaire - Comité de Noisy-le-Sec,Seine-Saint-Denis,Île-de-France,Fermé,red,2.457491399999981,48.8854221
Secours Populaire - comité de Pantin,Seine-Saint-Denis,Île-de-France,Fermé,red,2.396058000000039,48.90127709999999
Atelier Théâtre Linguistique,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.424235500000009,48.8538507
Centre Social Esperanto,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4784531,48.8653894
Association des Femmes de la Boissière (AFB),Seine-Saint-Denis,Île-de-France,Modification,orange,2.456135099999983,48.8770579
Maison de la Justice et du Droit de Pantin,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4033061999999745,48.8902539
Camion des Restos du Cœur - Drancy,Seine-Saint-Denis,Île-de-France,Fermé,red,2.448309800000061,48.9226955
Restos du Coeur du Blanc-Mesnil,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4643599999999424,48.941345
"Association pour la recherche, l’enseignement linguistique et l’insertion sociale (APRELIS)",Seine-Saint-Denis,Île-de-France,Fermé,red,2.4357436000000234,48.8562677
Camion des Restos du Coeur - Le Bourget/Dugny,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4348036000000093,48.9460332
Camion des Restos du Cœur - La Plaine Saint-Denis,Seine-Saint-Denis,Île-de-France,Fermé,red,2.358442299999979,48.91611349999999
CDPS de Saint-Denis Pleyel,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3436285000000225,48.91791859999999
Bibliothèque Elsa Triolet,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4083861999999954,48.89213700000001
ADEPT 93,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4338100999999597,48.9144088
Point de rencontre resto du Coeur Les Lilas,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4190111000000343,48.8806595
AFPAD,Seine-Saint-Denis,Île-de-France,Fermé,red,2.359576,48.962983
Antenne CDPS d'Aulnay-sous-Bois,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.523943499999973,48.9505476
Bibliothèque Romain Rolland,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4115825000000086,48.9141182
Bibliothèque Jules Verne,Seine-Saint-Denis,Île-de-France,Fermé,red,2.393309899999963,48.9016925
Camion des Restos du Coeur - Les Pavillons-sous-Bois,Seine-Saint-Denis,Île-de-France,Fermé,red,2.510100599999987,48.9101942
Camion des Restos du Cœur - Montreuil,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4337418999999727,48.8579989
Le Kiosque,Seine-Saint-Denis,Île-de-France,Fermé,red,2.41913569999997,48.88077879999999
CDPS de Montreuil,Seine-Saint-Denis,Île-de-France,Fermé,red,2.440120900000011,48.8628347
Association Cantares,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.5711592999999766,48.8369428
Amicale du Nid Saint-Denis,Seine-Saint-Denis,Île-de-France,Fermé,red,2.354985899999974,48.9371332
Camion des Restos du Cœur - Noisy-le-Grand,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5513839999999846,48.84078239999999
Ateliers d'expression en langue française,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3606753000000253,48.9662035
Camion des Restos du Cœur - Pantin,Seine-Saint-Denis,Île-de-France,Fermé,red,2.412542099999996,48.8925933
La Maison du Projet - Antenne Fontaine Mallet,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.542867000000001,48.960226
Centre social André Malraux - Annexe Mauriac,Seine-Saint-Denis,Île-de-France,Fermé,red,2.546403000000055,48.95703400000001
Centre Social André Malraux,Seine-Saint-Denis,Île-de-France,Fermé,red,2.54862090000006,48.956779
Espace Famille - Espace Jacques Prévert,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5474274000000605,48.9571119
Camion des Restos du Coeur - Rosny 1,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4865950999999313,48.8707814
Centre Social Municipal du Clos Saint-Lazare,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3750384999999596,48.9510557
Camion des Restos du Cœur - Saint Denis 1,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3729018000000224,48.9361924
Camion des Restos du Coeur - Saint-Ouen,Seine-Saint-Denis,Île-de-France,Fermé,red,2.334283400000004,48.90284589999999
Centre Socioculturel des Hauts de Gagny,Seine-Saint-Denis,Île-de-France,Modification,orange,2.532442299999957,48.8901961
Camion des Restos du Coeur - Sevran,Seine-Saint-Denis,Île-de-France,Fermé,red,2.527253500000029,48.9469504
Centre Socioculturel des Epinettes,Seine-Saint-Denis,Île-de-France,Fermé,red,2.56772490000003,48.87046839999999
Camion des Restos du Coeur - Tremblay en France,Seine-Saint-Denis,Île-de-France,Fermé,red,2.568573,48.943885
Centre Social et Culturel Anne Frank,Seine-Saint-Denis,Île-de-France,Fermé,red,2.427347499999996,48.87385450000001
Comité de Tremblay en France,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.573160400000006,48.94215399999999
Centre Guy Toﬀoletti,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4262227000000394,48.863273
Centre Social et Culturel Pablo Neruda,Seine-Saint-Denis,Île-de-France,Fermé,red,2.424842300000023,48.8706177
Centre Social et Culturel la Fosse aux Fraises,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4201156999999967,48.86389959999999
Centre Social et Culturel les Coutures,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4170383000000584,48.858049
Centre social Grand Air - Espace 40,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4484509999999773,48.863812
Antenne Bel Pêche,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4563393999999334,48.8604461
CSF d'Aulnay-sous-Bois,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4916987999999947,48.9504831
Conseil Cinq sur Cinq,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.384207800000013,48.96248079999999
Croix Rouge - Les Lilas,Seine-Saint-Denis,Île-de-France,Fermé,red,2.419683500000019,48.8818323
Divers Cités Cultures (D2C),Seine-Saint-Denis,Île-de-France,Fermé,red,2.5190317000000277,48.9463945
Ecole des Actes,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3827954999999292,48.9129155
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis I,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3428914999999506,48.93410979999999
Plateforme d'Insertion Multiservices,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.499311900000066,48.9548522
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis I,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3538899999999785,48.92717729999999
Formation Insertion pour le développement et l'emploi (FIDE) - Epinay,Seine-Saint-Denis,Île-de-France,Fermé,red,2.2915712000000212,48.9601518
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis II,Seine-Saint-Denis,Île-de-France,Fermé,red,2.34850449999999,48.94087409999999
Maison Municipale de la Solidarité,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3488082999999733,48.94302099999999
Secours Catholique - équipe locale de Rosny-sous-Bois,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4854219000000057,48.8728516
Centre de distribution Croix Rouge - Saint-Denis,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3612883000000693,48.9406848
Maison de  Justice et du Droit d'Aubervilliers,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3823414999999386,48.9120537
La Cimade Permanence juridique (droit des étrangers),Seine-Saint-Denis,Île-de-France,Fermé,red,2.499752400000034,48.9312578
Fédération d'associations et centres d’émigrés espagnols en France (FACEEF),Seine-Saint-Denis,Île-de-France,Ouvert,green,2.362419999999929,48.909354
GRETA MTE 93 - Aubervilliers,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.386394399999972,48.9134911
Espace Projet Jean Lurçat,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.3799997999999505,48.9340454
GRETA MTE 93 - Aulnay-sous-Bois,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.5185787000000346,48.95094479999999
GRETA MTE 93 - Noisy-le-Grand,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.552466200000026,48.8373639
GRETA MTE 93 - Clichy-sous-Bois,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.544775100000038,48.9076044
Institut Régional de Formation Sanitaire et Sociale (IRFSS IDF),Seine-Saint-Denis,Île-de-France,Ouvert,green,2.433774099999937,48.8937444
Cours à la Bourse du Travail - AAFP,Seine-Saint-Denis,Île-de-France,Fermé,red,2.354574200000002,48.9295724
JADE - Jeunes Actions Dialogues Entreprise,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4145505000000185,48.9261069
Le Rocher Oasis des Cités - Bondy,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4810095000000274,48.91380669999999
Ribat,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.4810095000000274,48.91380669999999
CCAS de Le Pré Saint-Gervais,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4029050000000325,48.882908
Maison de quartier Franc Moisin - Bel Air - Stade de France,Seine-Saint-Denis,Île-de-France,Modification,orange,2.368953000000033,48.92844480000001
Maison de quartier Edmond Michelet,Seine-Saint-Denis,Île-de-France,Fermé,red,2.5353044999999383,48.9469386
Maison de quartier Marcel Paul,Seine-Saint-Denis,Île-de-France,Fermé,red,2.523904200000061,48.94836069999999
Maison de quartier Rougemont,Seine-Saint-Denis,Île-de-France,Modification,orange,2.5132284000000027,48.93492029999999
CPAM Sevran,Seine-Saint-Denis,Île-de-France,Fermé,red,2.532332799999949,48.9367791
Maison de quartier des Quatre-Chemins - antenne Vaillant,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3945779000000584,48.9012166
Maison des Femmes Thérèse Clerc,Seine-Saint-Denis,Île-de-France,Fermé,red,2.443430199999966,48.8637713
Restos du Coeur de Bagnolet,Seine-Saint-Denis,Île-de-France,Fermé,red,2.427216499999986,48.8706853
Permanence RESF Bondy,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4898785,48.8906899
Permanence RESF Clichy-sous-Bois,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.5482955999999604,48.9110214
Maison de la Justice et du Droit de La Courneuve,Seine-Saint-Denis,Île-de-France,Fermé,red,2.388637900000049,48.9251375
Secours Catholique de Montreuil,Seine-Saint-Denis,Île-de-France,Modification,orange,2.431867499999953,48.865604
Secours Catholique - Saint-Denis,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.362850500000036,48.9361549
Solidarité Enfant SIDA - Bobigny,Seine-Saint-Denis,Île-de-France,Fermé,red,2.440769799999998,48.90764159999999
Médiation Culture et Vie,Seine-Saint-Denis,Île-de-France,Fermé,red,2.470027899999991,48.87555510000001
Plateforme Réussite,Seine-Saint-Denis,Île-de-France,Fermé,red,2.437252199999989,48.9243341
LE POLE - La Courneuve,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4154238999999507,48.92574
RAPID,Seine-Saint-Denis,Île-de-France,Fermé,red,2.362239499999987,48.9587119
Centre Social SFM Montreuil,Seine-Saint-Denis,Île-de-France,Modification,orange,2.4558431000000382,48.8693083
Savoirs et Formation,Seine-Saint-Denis,Île-de-France,Ouvert,green,2.434301399999981,48.85709129999999
SFM AD (Solidarite Formation Mobilisation Accueil et développement) Stains,Seine-Saint-Denis,Île-de-France,Fermé,red,2.384702999999945,48.95538699999999
Solidarité et Jalons pour le travail - Bobigny,Seine-Saint-Denis,Île-de-France,Fermé,red,2.432415600000013,48.906144
Upromi - Rosny-sous-Bois,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4752770000000055,48.87651219999999
Une Oasis dans la ville – Autour de vous,Seine-Saint-Denis,Île-de-France,Fermé,red,2.3785890000000336,48.9165353
Secours Catholique d'Aulnay - Partage sourire,Seine-Saint-Denis,Île-de-France,Fermé,red,2.4978502000000162,48.9551043
La Marmite,Seine-Saint-Denis,Île-de-France,Fermé,red,2.479245600000013,48.9151396
La Boutique Solidarité de Gagny,Seine-Saint-Denis,Île-de-France,Modification,orange,2.554813700000068,48.876211
