name,Fermeture_Estivale,colors,longitude,latitude
Sanitaire Place du marché,Ouvert,green,-1.49139177009538,47.2962282602878
Sanitaire Place Le Corvec,Ouvert,green,-1.4934256482368,47.2965300571601
Sanitaire Beaujoire (maison de la Rose),Ouvert,green,-1.53076311416444,47.2625645513395
Sanitaire Beaujoire (vallon),Ouvert,green,-1.53460443859609,47.2618953206344
Sanitaire Chantrerie,Ouvert,green,-1.52274532606656,47.2880421820774
Sanitaire Plessis Tison,Ouvert,green,-1.53555299703359,47.2353479918952
Sanitaire Eglise,Ouvert,green,-1.55005782168864,47.2992124794165
Sanitaire Gendarmerie,Ouvert,green,-1.6727998481161,47.2625792328604
Sanitaire Jeanne d'Arc,Ouvert,green,-1.6231718999999885,47.27068159999999
Sanitaire Bout des Pavés,Ouvert,green,-1.57648352562549,47.2532769221593
Sanitaire Petit Chantilly,Ouvert,green,-1.59631296898079,47.2526364561662
Sanitaire Vallée du Cens (Grotte),Ouvert,green,-1.56934660915782,47.2434041846086
Sanitaire Bourgeonnière,Ouvert,green,-1.56035224228016,47.2535618522742
Sanitaire Vallée du Cens (camping),Ouvert,green,-1.56701446155703,47.2424383596741
Sanitaire Place des cités,Ouvert,green,-1.6825397000000066,47.2147054
Sanitaire Epinettes,Ouvert,green,-1.72479448617054,47.2156318890403
Sanitaire Joseph Tahet,Ouvert,green,-1.64709926489558,47.193248886718
Sanitaire Quai Besnard,Ouvert,green,-1.6734172000000171,47.1982997
Sanitaire Marcel Paul,Ouvert,green,-1.63927863771579,47.2219280219297
Sanitaire Lieutenant Mouillie,Ouvert,green,-1.65359198849273,47.2115704139931
Sanitaire Branchoire,Ouvert,green,-1.60806749778069,47.2183976427514
Sanitaire Zola,Ouvert,green,-1.58689325701635,47.2135900046552
Sanitaire Mairie Chantenay,Ouvert,green,-1.58792608975112,47.2067635604654
Sanitaire Civelles,Ouvert,green,-1.5927835731453,47.1994734703664
Sanitaire Garennes,Ouvert,green,-1.57892821431067,47.2019266280916
Sanitaire René Bouhier,Ouvert,green,-1.57123120436148,47.2092763473293
Sanitaire Canclaux,Ouvert,green,-1.57477040504501,47.2146595270628
Sanitaire Dervallières,Ouvert,green,-1.59808821663716,47.2238186770592
Sanitaire Macé,Ouvert,green,-1.58917683647408,47.1994883164344
Sanitaire Maurice Schwob,Ouvert,green,-1.58176945128172,47.2002988655197
Le comptoir du Solilab,Ouvert,green,-1.5709130000000187,47.20141799999999
Sanitaire Square Lebé,Ouvert,green,-1.56364515123737,47.2160002423212
Sanitaire Cassegrain,Ouvert,green,-1.5587931829209,47.219262661263
Sanitaire Enfants Nantais,Ouvert,green,-1.54310426691244,47.2287894722674
Sanitaire Gabriel Trarieux,Ouvert,green,-1.52280834557691,47.2258589857588
Sanitaire Baco,Ouvert,green,-1.55254762147452,47.2128175153783
Toilettes publiques,Ouvert,green,-1.56133000110399,47.2152499245917
Toilettes publiques,Ouvert,green,-1.55622963364689,47.2170975563696
Sanitaire Bretagne,Ouvert,green,-1.55948009692146,47.2172579438702
Sanitaire Jardin des plantes Nord,Ouvert,green,-1.54456688020931,47.2205170959908
Sanitaire Cambronne,Ouvert,green,-1.56376366502621,47.2110964960782
Sanitaire Louis Bureau,Ouvert,green,-1.5647992137733,47.2127907688621
Sanitaire Noé Mitrie,Ouvert,green,-1.52710793103935,47.2269939173847
Sanitaire Vertais,Ouvert,green,-1.54655828098108,47.2020491752722
Sanitaire Jardin des cinq sens,Ouvert,green,-1.53311347965413,47.2069237282868
Sanitaire Parc des chantiers- Bar de la Branche,Ouvert,green,-1.56481030281344,47.2062333816928
Sanitaire Parc des chantiers - Les Nefs,Ouvert,green,-1.56466112957655,47.2052746937977
Sanitaire Parc des chantiers - Station Prouvé,Ouvert,green,-1.56737509578747,47.2051557694397
Sanitaire Jardin des plantes Sud,Ouvert,green,-1.54098073924425,47.2188274242079
Sanitaire Emile Fritsch,Ouvert,green,-1.56619350364038,47.2288298201608
Sanitaire Cimetière Pelleterie,Ouvert,green,-1.57020023210618,47.224487913552
Sanitaire Louis Feuillade,Ouvert,green,-1.58592716957707,47.2303488158409
Sanitaire Capucins,Ouvert,green,-1.56319871188901,47.2251122614612
Association TINHI KMOU,Ouvert,green,-1.5530084,47.2022633
Sanitaire Viarme,Ouvert,green,-1.56185137461257,47.2204112289093
Sanitaire Américains,Ouvert,green,-1.57674424164196,47.2327954941687
Sanitaire Jardin d'enfants de Procé,Ouvert,green,-1.58197343101717,47.2224040424727
Sanitaire Procé Vallon,Ouvert,green,-1.58330065600502,47.2235568442375
Sanitaire Procé Chateau,Ouvert,green,-1.58136598775862,47.223136236766
Sanitaire Gaudinière Haut,Ouvert,green,-1.57710550365362,47.2411686325569
Sanitaire Ile de Versailles,Ouvert,green,-1.55371716601873,47.225270478295
Sanitaire La Halluchère,Ouvert,green,-1.52239020890825,47.2486596406107
Sanitaire Eglise,Ouvert,green,-1.39286533092106,47.2951988547925
Sanitaire Tonelliers,Ouvert,green,-1.51780773830689,47.269500798695
Sanitaire Parking Tournefort,Ouvert,green,-1.5514622432977,47.2211674028578
Sanitaire Amiral Halgan,Ouvert,green,-1.55438473971654,47.2171778591698
Sanitaire Crapa,Ouvert,green,-1.52336922882544,47.2103577905182
Sanitaire Crapaudine,Ouvert,green,-1.5297221084211,47.1908975024982
Sanitaire Faustin Helie,Ouvert,green,-1.56248778376616,47.2177146718177
Sanitaire Gaudinière Bas,Ouvert,green,-1.57825267295222,47.2465428179967
Sanitaire Potager tropical,Ouvert,green,-1.51227510942117,47.2266524293868
Sanitaire Jean Baptiste Barre,Ouvert,green,-1.52768342121573,47.2226964729384
Sanitaire Jean Le Gigant,Ouvert,green,-1.59354973264737,47.2043291674751
Sanitaire Oblates,Ouvert,green,-1.5839366442963,47.2006574903376
Sanitaire Ile Versailles Capitainerie,Ouvert,green,-1.55369078770185,47.2252713684107
Sanitaire Pirmil,Ouvert,green,-1.54114446382891,47.196458125064
Sanitaire Denis Forestier,Ouvert,green,-1.61282701891088,47.2094437080825
Sanitaire Marché,Ouvert,green,-1.68881374199635,47.1413567879381
Sanitaire Eglise,Ouvert,green,-1.69329004055767,47.1445322159992
Sanitaire Eglise,Ouvert,green,-1.7317359999999553,47.135077
Sanitaire Similien Guérin,Ouvert,green,-1.68337966299872,47.1878812533845
Sanitaire Mairie Saint-Jean-de-Boiseau,Ouvert,green,-1.7247125000000096,47.19561539999999
Sanitaire Canal,Ouvert,green,-1.78556903413688,47.2061867666696
Sanitaire Herminier,Ouvert,green,-1.7551368848215,47.2030285566745
Sanitaire Halles,Ouvert,green,-1.7546561999999994,47.20137399999999
Sanitaire Mairie,Ouvert,green,-1.7224459000000252,47.1696955
Sanitaire Freinet,Ouvert,green,-1.58854385914105,47.1807661934522
Sanitaire Eglise,Ouvert,green,-1.62375737387148,47.1790655037078
Sanitaire Neustrie,Ouvert,green,-1.59307617084829,47.1769998188308
Sanitaire Roche Ballue,Ouvert,green,-1.65444662050528,47.1842123665492
Sanitaire Leclerc,Ouvert,green,-1.5870896999999786,47.1850653
Sanitaire Les jardins familiaux,Ouvert,green,-1.62288200246808,47.1677644264054
Sanitaire Champ Toury,Ouvert,green,-1.62937242933986,47.177349653857
Sanitaire Joliot curie,Ouvert,green,-1.5287989913016,47.1942159314792
Sanitaire Eglise,Ouvert,green,-1.54759831529334,47.1846939937215
Sanitaire Pays de Retz,Ouvert,green,-1.562394809477,47.1848696885941
Sanitaire 8 mai,Ouvert,green,-1.55155146434883,47.1891001039323
Sanitaire Balinière,Ouvert,green,-1.5516791999999668,47.1834367
Sanitaire La Robinière,Ouvert,green,-1.53177824945554,47.1636165228539
Sanitaire Cimetière St Pierre,Ouvert,green,-1.5650322849317,47.1905078077965
Sanitaire Cimetière St Paul,Ouvert,green,-1.54352670741723,47.1847104484583
Sanitaire Parc de la Morinière,Ouvert,green,-1.53188936779172,47.1830442310594
Sanitaire Hôtel de Ville,Ouvert,green,-1.5694985000000088,47.19126860000001
Sanitaire Parc Chêne Gala,Ouvert,green,-1.5376651999999922,47.1878906
Sanitaire Stade Robinière,Ouvert,green,-1.53204691980543,47.1647178098502
Sanitaire Cimetière Classerie,Ouvert,green,-1.55831922900723,47.1717283803808
Sanitaire Stade Léo lagrange,Ouvert,green,-1.57022297073413,47.1817949613664
Sanitaire Poste,Ouvert,green,-1.50514404023303,47.2074361214992
Sanitaire Eglise,Ouvert,green,-1.50364140031247,47.2084138753702
Sanitaire Liberté,Ouvert,green,-1.51773095275049,47.1935509230788
Sanitaire Eglise,Ouvert,green,-1.46531932254415,47.2150160899479
Sanitaire Salle Zodiaque,Ouvert,green,-1.46597579162715,47.2173721110801
Sanitaire Face Mairie,Ouvert,green,-1.5304923999999573,47.14830509999999
Sanitaire Garnier,Ouvert,green,-1.4841550999999527,47.1650901
Sanitaire Pierre Percée,Ouvert,green,-1.47240648550308,47.1582216246082
Sanitaire Cale Beautour,Ouvert,green,-1.51088513669327,47.1709208087693
Sanitaire Capitainerie,Ouvert,green,-1.47992234389478,47.1678551158433
Sanitaire Eglise,Ouvert,green,-1.47206679265198,47.1638439165467
Sanitaire Portillon,Ouvert,green,-1.46825355710177,47.1493884345102
Sanitaire 11 novembre,Ouvert,green,-1.48672336617472,47.2492980554648
Sanitaire Marché,Ouvert,green,-1.48385499949354,47.2498794405798
Sanitaire Ile Clémentine,Ouvert,green,-1.46086918880616,47.2443251085474
Sanitaire Plessis,Ouvert,green,-1.47450553357271,47.2445237680788
Sanitaire Eglise,Ouvert,green,-1.44085570593544,47.2673084420546
Sanitaire Cimetière communautaire,Ouvert,green,-1.43824383903739,47.2662951813781
Médiatèque Luce Courville,Modification,orange,-1.5724609,47.2615229
Médiathèque Jacques Demy,Modification,orange,-1.561766,47.2109266
Bibliothèque Ecole Supérieure des Beaux Arts ( ESBA ) Nantes,Fermé,red,-1.5605269999999791,47.206414
Bibliothèque du Breil-Malville,Modification,orange,-1.5853171999999631,47.23347690000001
Bibliothèque de Chantenay,Modification,orange,-1.5891658,47.2061169
BIBLIOTHEQUE LA HALVEQUE,Modification,orange,-1.5088934,47.2336281
Bibliothèque Manufacture,Modification,orange,-1.537009,47.2197523
Musée Jules Verne,Modification,orange,-1.5773590000000013,47.20164330000001
Bibliothèque Anne Frank Saint-Nazaire,Modification,orange,-2.256789499999968,47.2609913
BIBLIOTHEQUE EMILIENNE LEROUX,Fermé,red,-1.5991028999999344,47.2237684
1001 PAGES,Fermé,red,-1.5088934,47.2336281
Bibliothèque Expression Livre,Fermé,red,-1.5338477,47.1924376
MEDIATHEQUE FLORESCA GUEPIN,Modification,orange,-1.5121573,47.2411284
Structure de premier accueil des demandeurs d'asile,Ouvert,green,-1.5355131999999685,47.2435394
ASTI de Nantes Gasprom,Ouvert,green,-1.5467948000000433,47.2125771
MédiaLoc,Fermé,red,-1.5154810000000225,47.24661099999999
Repère du Carillon,Fermé,red,-1.5463376000000153,47.20416519999999
Action auprès des Mineurs Non Accompagnés - Médecins du monde,Ouvert,green,-1.5497794999999996,47.21109059999999
Casse Ta Routine,Fermé,red,-1.5761179999999513,47.2541048
Toilettes publiques,Ouvert,green,-1.5608932999999752,47.211172
Toilettes publiques 24h/24,Ouvert,green,-1.5578239999999823,47.2119321
Toillettes publiques 24h/24,Ouvert,green,-1.5490293000000293,47.2150294
Maison de quartier Les Haubans,Ouvert,green,-1.5254835,47.2150622
Le Pas - Maison des associations de Santé,Ouvert,green,-1.5922954999999774,47.2208677
Centre Parental En Vie de Famille,Ouvert,green,-1.5798661000000038,47.21714739999999
Association Nantaise d'Alphabétisation des Étrangers,Fermé,red,-1.564582200000018,47.2242725
Centre Socioculturel de Bellevue,Ouvert,green,-1.6054592000000412,47.2077936
Centre Socioculturel Boissière,Modification,orange,-1.5668554999999742,47.2542061
Centre Socioculturel Bourderies,Modification,orange,-1.5963658000000578,47.20676509999999
Centre Socioculturel Breil-Malville,Ouvert,green,-1.5860209999999597,47.22974629999999
Centre Socioculturel Hauts-Pavés / Saint-Félix,Ouvert,green,-1.5608220000000301,47.21943
Maison de Quartier des Confluences,Fermé,red,-1.5282924000000548,47.19436169999999
Musée d'Histoire de Nantes,Ouvert,green,-1.5490890999999465,47.21557610000001
Centre Socioculturel Dervallières,Ouvert,green,-1.595127199999979,47.223159
Centre Socioculturel Halvêque-Beaujoire,Ouvert,green,-1.5201852000000144,47.2550212
Maison de Quartier de L'Île,Fermé,red,-1.5508237000000236,47.2064848
Centre de Vaccinations Polyvalentes,Ouvert,green,-1.558197699999937,47.2099696
Piscine Jules Verne,Ouvert,green,-1.5157030000000304,47.2478089
Piscine Léo Lagrange,Fermé,red,-1.5579786000000695,47.21101590000001
Piscine du Petit Port,Modification,orange,-1.556550399999992,47.24235
Accueil de jour La Maison,Ouvert,green,-1.544676299999992,47.18922999999999
"Camion de la Croix-Rouge française, place  Talensac",Fermé,red,-1.5579659999999649,47.22123
Aumônerie des étudiants Quai Malakoff,Fermé,red,-1.5424579,47.2159687
Distribution de Petits déjeuners par l'Ordre de Malte,Fermé,red,-1.5513124999999945,47.2183576
Piscine de la Petite Amazonie,Fermé,red,-1.5337547000000313,47.2162795
Piscine de la Durantière,Ouvert,green,-1.5987092000000303,47.2127691
Piscine des Dervallières,Ouvert,green,-1.5895053000000416,47.2276878
Partage 44,Fermé,red,-1.5381362000000536,47.23145110000001
Arbres,Fermé,red,-1.4941867000000002,47.26523269999999
Les Jardins d'Avenir,Ouvert,green,-1.5003656,47.43795430000001
La fraternité,Modification,orange,-1.5801527999999507,47.20998059999999
Musée d'art de Nantes,Modification,orange,-1.5474902999999358,47.21953449999999
Centre de Lutte AntiTuberculeuse,Ouvert,green,-1.558197699999937,47.2099696
Museum d'histoire naturelle de Nantes,Modification,orange,-1.5651057000000037,47.2130172
La CIMADE,Ouvert,green,-1.54675670000006,47.2112683
CeGIDD de Saint-Nazaire,Ouvert,green,-2.269935499999974,47.2617229
Paloma,Ouvert,green,-1.54675670000006,47.2112683
Centre de Lutte AntiTuberculeuse,Ouvert,green,-2.25679260000004,47.2670997
Pôle emploi Nantes Sainte Luce,Ouvert,green,-1.4950108000000455,47.2482711
Pôle emploi Nantes Malakoff,Ouvert,green,-1.5249903999999788,47.2157114
Pôle emploi Nantes centre,Ouvert,green,-1.5783503999999766,47.23396380000001
Pôle emploi Saint Sebastien,Ouvert,green,-1.4843918000000258,47.1885284
Pôle emploi Ancenis,Ouvert,green,-1.1799444000000676,47.3755044
Pôle emploi Machecoul,Ouvert,green,-1.812590699999987,46.986612
Pôle emploi Blain,Ouvert,green,-1.7609410000000025,47.47374139999999
Pôle emploi Châteaubriant,Ouvert,green,-1.3721215000000484,47.71205639999999
Pôle emploi Pornic,Ouvert,green,-2.1141447999999627,47.1218839
Pôle emploi Nantes Nord,Ouvert,green,-1.5685502999999699,47.2633813
Pôle emploi Nantes Haluchère,Ouvert,green,-1.521609699999999,47.2483337
Pôle emploi Nantes Chantenay,Ouvert,green,-1.5911029999999755,47.19836979999999
Pôle emploi Trignac,Ouvert,green,-2.206753899999967,47.29583479999999
Pôle emploi Clisson,Ouvert,green,-1.2838590999999724,47.09672279999999
Pôle emploi Saint Herblain,Ouvert,green,-1.6135470000000396,47.2109436
Pôle emploi Rezé,Ouvert,green,-1.5560433000000558,47.1928694
Pôle emploi La Baule Guérande,Ouvert,green,-2.3941889,47.290942
Pôle emploi Saint Nazaire,Ouvert,green,-2.2590784000000212,47.2525039
La Boutik,Fermé,red,-1.6046923999999763,47.20442970000001
Restaurant social au Carré des services,Ouvert,green,-1.6086482000000615,47.212672
Oser Forêt Vivante,Ouvert,green,-1.5597548000000643,47.1695199
Retz'Agir Chantiers,Ouvert,green,-1.8263018999999758,46.9893921
Les babines de l'espoir 44,Ouvert,green,-1.5568788,47.2115063
SEMES - Clisson,Ouvert,green,-1.2910987999999861,47.0806441
Centre de Vaccination Polyvalente,Ouvert,green,-2.25679260000004,47.2670997
France Victimes 44 Nantes,Ouvert,green,-1.5690928000000213,47.21204210000001
Centre social spécialisé recherche et rencontres,Fermé,red,-1.554078000000004,47.2233045
Communauté Emmaüs,Ouvert,green,-1.5592578000000685,47.1604905
Mission locale Nantes Métropole site Nantes Nord,Ouvert,green,-1.5678149000000303,47.258751
Mission Locale site Saint-Herblain Sillon,Ouvert,green,-1.6091145000000324,47.2447239
Mission locale Nantes Métropole site Nantes Est,Ouvert,green,-1.5237735000000612,47.24180709999999
Mission locale Nantes Métropole site Rezé Pont-Rousseau,Ouvert,green,-1.5460388000000194,47.1909296
Mission locale Nantes Métropole site Malakoff,Ouvert,green,-1.5252327000000605,47.2159901
Maison de l'emploi site Nantes Centre,Ouvert,green,-1.559186899999986,47.2076262
Mission locale Nantes Métropole site Dervalilères,Ouvert,green,-1.5967405000000099,47.2230593
Mission locale Nantes Métropole site Bellevue,Ouvert,green,-1.6015277999999853,47.2058511
Mission locale du Pays de Retz,Ouvert,green,-1.8172185999999328,46.99296239999999
Mission locale du vignoble Nantais,Ouvert,green,-1.3036461,47.1016869
Mission Locale du Pays d’Ancenis,Ouvert,green,-1.178415599999994,47.3698564
Mission locale Nord Atlantique (Nozay),Ouvert,green,-1.6249708000000282,47.5658417
Mission locale rurale du Sillon de Bretagne,Ouvert,green,-2.0389562999999953,47.512368
Mission locale de la presqu'ile Guérandaise,Ouvert,green,-2.433385600000065,47.3374521
Mission locale de l'agglomération nazairienne,Ouvert,green,-2.2373479999999972,47.272941
CFP Presqu'Ile Nantes,Ouvert,green,-1.552372900000023,47.2043025
Épicerie solidaire brévinoise,Modification,orange,-2.1680244,47.2460356
Dépan'épices,Ouvert,green,-1.3391397000000325,47.2440211
Centre Communal d’Action Sociale (CCAS) de Rezé,Ouvert,green,-1.5694985000000088,47.19126860000001
Centre Communal d’Action Sociale (CCAS) de Saint-Herblain,Ouvert,green,-1.6489781999999877,47.2110226
Maison de la Solidarité de Saint-Sébastien-sur-Loire,Ouvert,green,-1.5053487000000132,47.2057982
Centre Communal d’Action Sociale (CCAS) de Vertou,Ouvert,green,-1.4744067000000314,47.1644974
Solidarité Emploi,Ouvert,green,-1.5504455000000235,47.2987765
Centre Communal d'Action Sociale (CCAS) d'Orvault,Ouvert,green,-1.624673600000051,47.270789
ASTRÉE,Ouvert,green,-1.5583145000000513,47.21543
Centre d'Examens de Santé ,Fermé,red,-1.5599025999999867,47.2179825
Vestiboutique de la Croix-Rouge Bouguenais,Ouvert,green,-1.6265496999999414,47.177555
Centre Communal d'Action Sociale (CCAS) de La Baule,Ouvert,green,-2.3917571,47.2884555
La Croix-Rouge antenne de Rezé,Fermé,red,-1.5628058,47.1912244
La Croix-Rouge antenne de Vallet,Fermé,red,-1.264938700000016,47.1588739
Le comptoir des alouettes,Fermé,red,-1.602487099999962,47.20163529999999
Jardin d'insertion VITAL,Ouvert,green,-1.248014000000012,47.529445
Le Centre Communal d’Action Sociale (CCAS) de la Chapelle-sur-Erdre,Ouvert,green,-1.5516129000000092,47.2989961
L'Homme Debout,Fermé,red,-1.6499484999999368,47.22168129999999
Narcotiques Anonymes (NA),Ouvert,green,-1.5416446000000406,47.2035198
Maison des Solidarités Sainte-Luce,Ouvert,green,-1.4836731000000327,47.2483977
Centre Communal d’Action Sociale (CCAS) de Carquefou,Ouvert,green,-1.4958897000000206,47.29615009999999
Centre Communal d’Action Sociale (CCAS) de Bouguenais,Ouvert,green,-1.618934999999965,47.179124
Marraine et vous,Ouvert,green,-1.5417033999999603,47.21141249999999
PASS de Saint-Nazaire,Modification,orange,-2.25679260000004,47.2670997
Habitat et humanisme Loire-Atlantique,Fermé,red,-1.530044299999986,47.2302279
SOS inceste et violences sexuelles,Fermé,red,-1.595584400000007,47.21250209999999
Maison de l'emploi - Dervallières,Ouvert,green,-1.5967405000000099,47.2230593
La Malle à Case,Fermé,red,-1.5232601000000159,47.2165752
Centre socioculturel Pilotière,Fermé,red,-1.5238140000000158,47.2450891
Centre Psychanalytique de consultations et de traitements ( CPCT ) Nantes,Fermé,red,-1.5301076000000648,47.2280447
Mission locale Nantes Métropole site Nantes Centre,Ouvert,green,-1.559186899999986,47.2076262
Lits Halte Soin Santé Saint-Benoît,Ouvert,green,-1.587719600000014,47.1989434
Le Planning Familial 44 de Nantes,Fermé,red,-1.5725262999999359,47.207648
Lits Halte Soins Santé Saint-Nazaire,Ouvert,green,-2.240095600000018,47.26197200000001
Centre Simone Veil,Ouvert,green,-1.550929799999949,47.2091909
CIDFF Nantes,Fermé,red,-1.5286406999999826,47.1941123
Les Résidences du Soleil,Ouvert,green,-1.6083039999999755,47.2440116
Dispositif ACT Montjoie,Ouvert,green,-1.5748837999999523,47.2437257
L'Autre Cantine,Ouvert,green,-1.5399563999999373,47.2149636
Alcooliques Anonymes - Hauts Pavés,Ouvert,green,-1.564582200000018,47.2242725
Centre Communal d'Action Sociale (CCAS) de Treillières,Ouvert,green,-1.6204820000000382,47.329484
Centre Communal d'Action Sociale (CCAS) de Sucé-sur-Erdre,Ouvert,green,-1.5263029000000188,47.3403058
L'Accueil d'abord,Ouvert,green,-1.5528191999999308,47.2439555
Centre Communal d'Action Sociale (CCAS) de Grandchamps-des-Fontaines,Ouvert,green,-1.605743299999972,47.3643373
Centre Communal d'Action Sociale (CCAS) de Cordemais,Modification,orange,-1.8773310000000265,47.291126
Centre Communal d'Action Sociale (CCAS) de Basse-Goulaine,Modification,orange,-1.4689705000000686,47.2148823
Centre Communal d'Action Sociale (CCAS) de Clisson,Ouvert,green,-1.2779464999999846,47.0885747
Centre Communal d'Action Sociale (CCAS) d'Heric,Fermé,red,-1.6531402000000526,47.4144824
Centre Communal d'Action Sociale (CCAS) d'Indre,Ouvert,green,-1.6654909999999745,47.1998227
Centre Communal d'Action Sociale (CCAS) d'Ancenis,Ouvert,green,-1.1766832000000704,47.3656303
Maison de quartier Bottière,Ouvert,green,-1.5191938000000391,47.2362012
Centre Communal d'Action Sociale (CCAS) de Casson,Ouvert,green,-1.5593824999999697,47.38651890000001
Maison de la Justice et du Droit de Nantes,Fermé,red,-1.5975934000000507,47.2231286
FACE 44,Ouvert,green,-1.6135600999999724,47.24507620000001
Centre Communal d'Action Sociale (CCAS) d'Aigrefeuille-sur-Maine,Ouvert,green,-1.3981377000000066,47.07583999999999
Narcotiques Anonymes (NA),Ouvert,green,-1.5781679000000395,47.20224229999999
Narcotiques Anonymes ( NA ),Ouvert,green,-1.5538707000000613,47.2171027
Maison de Quartier Madeleine Champs de Mars,Ouvert,green,-1.5481528000000253,47.2129275
Narcotiques Anonymes ( NA ),Ouvert,green,-1.5466463000000203,47.2211118
CSAPA 44 - Ancenis,Fermé,red,-1.1793542000000343,47.3696097
CSAPA 44 Rezé,Ouvert,green,-1.5468135999999504,47.1878385
Recyclerie Nort-sur-Erdre,Ouvert,green,-1.5160505,47.4344118
Mouvement Vie Libre Orvault,Ouvert,green,-1.5950013000000354,47.2560458
Mouvement Vie libre Nantes,Ouvert,green,-1.5728583000000071,47.2630185
Centre Communal d’Action Sociale de Saint-Brevin-les-Pins,Ouvert,green,-2.1687910000000556,47.2468756
Centre Communal d'Action Sociale de Ligné,Modification,orange,-1.3758365999999569,47.4117711
Solidari'Meubles,Ouvert,green,-1.5968890000000329,47.19849490000001
Centre Communal d'Action Sociale (CCAS) de Vair-Sur-Loire (site de Saint-Herblon),Fermé,red,-1.0948889999999665,47.406864
Centre Communal d'Action Sociale (CCAS) de Chaumes-en-Retz,Ouvert,green,-1.942216,47.1160196
Centre Communal d'Action Sociale (CCAS) d'Asserac,Ouvert,green,-2.391837399999986,47.4279874
Centre Communal d'Action Sociale (CCAS) d'Avessac,Modification,orange,-1.988849699999946,47.6546134
Centre Communal d'Action Sociale (CCAS) d'Erbray,Ouvert,green,-1.3177090000000362,47.6546049
France Services Riaille,Ouvert,green,-1.2961989,47.5175936
Centre Communal d'Action Sociale (CCAS) d'Herbignac,Ouvert,green,-2.3161148000000367,47.44938940000001
Centre Communal d'Action Sociale (CCAS) d'Issé,Modification,orange,-1.4509799999999586,47.6234134
Centre Communal d'Action Sociale (CCAS) d'Oudon,Ouvert,green,-1.2844056000000137,47.34720739999999
Centre Communal d'Action Sociale (CCAS) de Divatte-sur-Loire - Marie siège,Fermé,red,-1.339519600000017,47.2720527
Centre Communal d'Action Sociale (CCAS) de Batz-sur-Mer,Ouvert,green,-2.4778823999999986,47.27755379999999
Centre Communal d'Action Sociale (CCAS) de Loireauxence,Ouvert,green,-1.032167999999956,47.3858919
Centre Communal d'Action Sociale (CCAS) de Besné,Ouvert,green,-2.0918464000000085,47.3963837
Comité de Coüeron,Ouvert,green,-1.7250434000000041,47.20907640000001
Centre Communal d'Action Sociale (CCAS) de Blain,Ouvert,green,-1.766931999999997,47.477985
Centre Communal d'Action Sociale (CCAS) de Vallons-de l'Erdre,Ouvert,green,-1.18439699999999,47.524938
Centre Communal d'Action Sociale (CCAS) de Bouaye,Ouvert,green,-1.6942851999999675,47.1435405
Centre Communal d'Action Sociale (CCAS) de Savenay,Ouvert,green,-1.9408758,47.36358669999999
