name,Fermeture_Estivale,colors,longitude,latitude
Restos du coeur Reichstett,Fermé,red,7.748678999999999,48.64662269999999
Restos du coeur Schiltigheim,Ouvert,green,7.7517327,48.6059278
Restos du coeur Bébés,Ouvert,green,7.7385626,48.554879
Médiathèque Ouest - Lingolsheim,Modification,orange,7.691894800000001,48.562436
Médiathèque Sud - Illkirch,Modification,orange,7.7077625,48.5291612
Le Wagon Souk,Fermé,red,7.709979300000001,48.57846560000001
La Maison des Potes de Strasbourg,Fermé,red,7.751603299999999,48.56178740000001
AMSED Espace Nord/Sud Strasbourg,Fermé,red,7.770782299999999,48.5767411
Action Sociale Juive,Ouvert,green,7.7567865,48.5907845
La Station,Fermé,red,7.753269,48.5816198
Association Enjeu - EPIS,Ouvert,green,7.741922099999999,48.5535119
Centre Socio-Culturel l'Escale - Pôle insertion (CSC),Fermé,red,7.7733035,48.6134339
Les petites roues - Distribution,Ouvert,green,7.7363873,48.584136
ASTU - Actions Citoyennes Interculturelles,Ouvert,green,7.729224999999998,48.57599
Ô Coeur de la Rue - Distribution,Ouvert,green,7.770931500000001,48.56485089999999
"Carijou Social Market, Mundolsheim",Ouvert,green,7.732247300000001,48.6502188
"Vetis Social Market, Mundo",Ouvert,green,7.7259528,48.6531575
Centre médico-social (CMS ) Port du Rhin,Fermé,red,7.7971096,48.573978
ABCDE 67,Fermé,red,7.7567802,48.5691895
Activ'Action,Ouvert,green,7.746110700000001,48.58129
La CyberGrange,Ouvert,green,7.769646400000003,48.5465484
Association Les Disciples,Modification,orange,7.7146727,48.6029725
CAF Strasbourg,Ouvert,green,7.7487215,48.5734481
Microcrèche - Home Protestant,Fermé,red,7.7263504,48.5752076
Toilettes publiques place d'Austerlitz,Ouvert,green,7.753710300000001,48.5777414
Ru'Elles,Ouvert,green,7.773911399999999,48.5812513
Association Animation Médiation Insertion (A.M.I),Ouvert,green,7.706408799999999,48.5901207
"La Recyclerie, Boutique Solidaire - Amitel",Ouvert,green,7.758389800000002,48.57746710000001
Association Le Parcours,Ouvert,green,7.775809799999999,48.6166195
Fédération des aveugles,Ouvert,green,7.7520523,48.5770507
Résidence sociale Jeunes (RSJ) Mâcon - Adoma,Ouvert,green,7.7607943,48.545847
ABBA - Association Baptiste de Bienveillance et d’Action,Ouvert,green,7.746346899999999,48.54709829999999
Repère du Carillon - Wagon Souk,Fermé,red,7.7096977,48.577573
Association Ballade,Ouvert,green,7.716993899999999,48.59297960000001
La Maison de Marthe et Marie - Strasbourg,Ouvert,green,7.7510348,48.5818799
Toilettes publiques Parking Austerlitz,Ouvert,green,7.7519225,48.5781946
Toilettes publiques parking Gare Wodli,Ouvert,green,7.7366876,48.5861402
Toilettes publiques parking gare courte durée,Ouvert,green,7.7352631,48.5850344
Point WIFI Place de la Gare,Ouvert,green,7.7352631,48.5850344
Point WIFI place Kléber,Ouvert,green,7.7457907,48.5830409
Point WIFI place Broglie,Ouvert,green,7.750985500000001,48.5851208
Point WIFI place Gutenberg,Ouvert,green,7.7481688,48.5812331
Point WIFI place de la Cathédrale,Ouvert,green,7.7501313,48.58192409999999
Point WIFI place du Château,Ouvert,green,7.7513439,48.5814154
Point WIFI place Hans-Jean-Arp,Ouvert,green,7.736482199999999,48.5800463
L'Appart'é,Ouvert,green,7.747153599999999,48.5796016
Hébergement femmes de parole - Home Protestant ,Ouvert,green,7.726033699999999,48.5752921
ADOMA HUAS Espérence,Ouvert,green,7.7201403,48.6538111
Bagagerie - Secours Populaire,Ouvert,green,7.751556399999998,48.5618487
